# BLASTP 2.16.0+
# Query: NewSeq_1
# Database: sabdab_cdr_seq_label_all_db
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 15 hits found
# Query: NewSeq_5
# Database: sabdab_cdr_seq_label_all_db
# 0 hits found
# BLASTP 2.16.0+
# Query: NewSeq_6
# Database: sabdab_cdr_seq_label_all_db
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 124 hits found
NewSeq_6	Seq_3987	100.000	8	0	0	4	11	102	109	0.22	23.1
NewSeq_6	Seq_16373	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_16372	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_16137	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_16136	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_15959	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_15958	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_15682	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_15681	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_15310	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_15309	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_15016	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_15015	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_14863	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_14862	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_14202	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_14201	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_14056	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_14055	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_13496	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_13495	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_13021	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_13020	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_12963	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_12962	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_12728	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_12727	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_12319	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_12318	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_12282	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_12281	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_11766	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_11765	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_11508	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_11507	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_10795	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_10794	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_10793	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_10792	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_10615	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_10614	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_10613	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_10612	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_10088	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_10087	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_10060	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_10059	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_10010	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_10009	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_9892	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_9891	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_9571	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_9570	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_9488	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_9487	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_9435	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_9434	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_9207	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_9206	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_9205	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_9204	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_8850	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_8849	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_8734	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_8733	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_7930	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_7929	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_7533	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_7532	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_6948	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_6947	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_6245	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_6244	90.000	10	1	0	2	11	101	110	0.27	22.7
NewSeq_6	Seq_16048	90.000	10	1	0	2	11	100	109	0.30	22.7
NewSeq_6	Seq_16047	90.000	10	1	0	2	11	100	109	0.30	22.7
NewSeq_6	Seq_15739	90.000	10	1	0	2	11	100	109	0.30	22.7
NewSeq_6	Seq_15738	90.000	10	1	0	2	11	100	109	0.30	22.7
NewSeq_6	Seq_15162	90.000	10	1	0	2	11	100	109	0.30	22.7
NewSeq_6	Seq_15161	90.000	10	1	0	2	11	100	109	0.30	22.7
NewSeq_6	Seq_14785	90.000	10	1	0	2	11	100	109	0.30	22.7
NewSeq_6	Seq_14784	90.000	10	1	0	2	11	100	109	0.30	22.7
NewSeq_6	Seq_13884	90.000	10	1	0	2	11	100	109	0.30	22.7
NewSeq_6	Seq_13883	90.000	10	1	0	2	11	100	109	0.30	22.7
NewSeq_6	Seq_10063	90.000	10	1	0	2	11	100	109	0.30	22.7
NewSeq_6	Seq_10062	90.000	10	1	0	2	11	100	109	0.30	22.7
NewSeq_6	Seq_9634	90.000	10	1	0	2	11	100	109	0.30	22.7
NewSeq_6	Seq_9633	90.000	10	1	0	2	11	100	109	0.30	22.7
NewSeq_6	Seq_8560	90.000	10	1	0	2	11	100	109	0.30	22.7
NewSeq_6	Seq_8559	90.000	10	1	0	2	11	100	109	0.30	22.7
NewSeq_6	Seq_7652	90.000	10	1	0	2	11	100	109	0.30	22.7
NewSeq_6	Seq_7651	90.000	10	1	0	2	11	100	109	0.30	22.7
NewSeq_6	Seq_7216	90.000	10	1	0	2	11	100	109	0.30	22.7
NewSeq_6	Seq_7215	90.000	10	1	0	2	11	100	109	0.30	22.7
NewSeq_6	Seq_7209	90.000	10	1	0	2	11	100	109	0.30	22.7
NewSeq_6	Seq_7208	90.000	10	1	0	2	11	100	109	0.30	22.7
NewSeq_6	Seq_6783	90.000	10	1	0	2	11	100	109	0.30	22.7
NewSeq_6	Seq_6782	90.000	10	1	0	2	11	100	109	0.30	22.7
NewSeq_6	Seq_13002	80.000	10	2	0	2	11	103	112	0.56	21.9
NewSeq_6	Seq_13001	80.000	10	2	0	2	11	103	112	0.56	21.9
NewSeq_6	Seq_11140	80.000	10	2	0	2	11	103	112	0.56	21.9
NewSeq_6	Seq_11139	80.000	10	2	0	2	11	103	112	0.56	21.9
NewSeq_6	Seq_12212	80.000	10	2	0	2	11	103	112	0.60	21.9
NewSeq_6	Seq_12211	80.000	10	2	0	2	11	103	112	0.60	21.9
NewSeq_6	Seq_14084	77.778	9	2	0	3	11	104	112	2.1	20.4
NewSeq_6	Seq_14083	77.778	9	2	0	3	11	104	112	2.1	20.4
NewSeq_6	Seq_16919	100.000	6	0	0	6	11	101	106	7.0	18.9
NewSeq_6	Seq_14095	100.000	6	0	0	6	11	101	106	7.0	18.9
NewSeq_6	Seq_7672	100.000	6	0	0	6	11	101	106	7.0	18.9
NewSeq_6	Seq_11530	100.000	6	0	0	6	11	107	112	7.1	18.9
NewSeq_6	Seq_6698	70.000	10	3	0	2	11	101	110	7.1	18.9
NewSeq_6	Seq_6697	70.000	10	3	0	2	11	101	110	7.1	18.9
NewSeq_6	Seq_6696	70.000	10	3	0	2	11	101	110	7.1	18.9
NewSeq_6	Seq_6695	70.000	10	3	0	2	11	101	110	7.1	18.9
NewSeq_6	Seq_6694	70.000	10	3	0	2	11	101	110	7.1	18.9
NewSeq_6	Seq_6693	70.000	10	3	0	2	11	101	110	7.1	18.9
NewSeq_6	Seq_2597	85.714	7	1	0	5	11	100	106	7.2	18.9
NewSeq_6	Seq_2596	85.714	7	1	0	5	11	100	106	7.2	18.9
NewSeq_6	Seq_6048	70.000	10	3	0	2	11	102	111	7.8	18.5
NewSeq_6	Seq_6047	70.000	10	3	0	2	11	102	111	7.8	18.5
NewSeq_6	Seq_6046	70.000	10	3	0	2	11	102	111	7.8	18.5
NewSeq_6	Seq_6045	70.000	10	3	0	2	11	102	111	7.8	18.5
NewSeq_6	Seq_9933	85.714	7	1	0	5	11	105	111	9.4	18.5
NewSeq_6	Seq_5962	85.714	7	1	0	5	11	105	111	9.4	18.5
NewSeq_6	Seq_2005	70.000	10	3	0	2	11	101	110	9.5	18.5
# BLASTP 2.16.0+
# Query: NewSeq_7
# Database: sabdab_cdr_seq_label_all_db
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 6 hits found
NewSeq_7	Seq_4936	70.000	10	3	0	2	11	99	108	6.6	18.9
NewSeq_7	Seq_4935	70.000	10	3	0	2	11	99	108	6.6	18.9
NewSeq_7	Seq_4934	70.000	10	3	0	2	11	99	108	6.6	18.9
NewSeq_7	Seq_4933	70.000	10	3	0	2	11	99	108	6.6	18.9
NewSeq_7	Seq_4932	70.000	10	3	0	2	11	99	108	6.6	18.9
NewSeq_7	Seq_4931	70.000	10	3	0	2	11	99	108	6.6	18.9
# BLAST processed 7 queries
